user_id,y,x_001,x_002,x_003,x_004,x_005,x_006,x_007,x_008,x_009,x_010,x_011,x_012,x_013,x_014,x_015,x_016,x_017,x_018,x_019,x_020,x_021,x_022,x_023,x_024,x_025,x_026,x_027,x_028,x_029,x_030,x_031,x_032,x_033,x_034,x_035,x_036,x_037,x_038,x_039,x_040,x_041,x_042,x_043,x_044,x_045,x_046,x_047,x_055,x_056,x_057,x_058,x_059,x_060,x_061,x_074,x_075,x_076,x_077,x_078,x_079,x_080,x_121,x_122,x_123,x_124,x_125,x_126,x_127,x_131,x_132,x_134,x_137,x_139,x_142,x_143,x_144,x_145,x_146,x_147,x_148,x_149,x_150,x_151,x_152,x_153,x_154,x_155,x_156,x_157,x_158,x_162,x_163,x_164,x_165,x_166,x_167,x_168,x_169,x_170,x_171,x_175,x_176,x_177,x_178,x_179,x_180,x_181,x_182,x_183,x_184,x_185,x_186,x_187,x_188,x_189,x_190,x_191,x_192,x_193,x_194,x_195,x_196,x_197,x_198,x_199
A00107,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,,,214.4,751.95,1,0,1,1,6,0,6,2,6,2,2,0,2,2,40,0,40,11,40,11,3,1,3,3,132,1,131,31,131,31,214.4,214.4,214.4,0,0,0,0,0,0,0,0,0,0,0,0
A00109,1,1,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,5,0,0,4,0,0,2,0,3,1,0,1,3,4,5,0,0,0,0,0,1,1,1,1,89000,89000,89000,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,,,2128,2126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,18,1,17,17,17,17,2128,2128,2128,0,0,0,0,0,0,0,0,0,0,0,0
A00110,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,2,1,0,0,0,2,0,1,4,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,0,0,1,1000,1,1000,1000,,732.8,1,0,1,1,6,0,6,6,6,6,1,0,1,1,20,0,20,17,20,17,1,0,1,1,20,0,20,17,20,17,,,,1,1,2,2,2,1,5,4,6,5,13,12
A00112,0,0,39,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5,8,0,0,0,2,3,1,0,1,3,3,1,3,8,5,0,0,0,0,0,46,6,7.666666667,2.053316224,13363.85,2227.308333,1.093429506,46,6,7.666666667,2.053316224,12597.75,2099.625,0.9863224,5,1,5,5,1893.55,1893.55,1893.55,6,2,3,1.056923383,2868.55,1434.275,5.106396511,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,4,4,4,4
A00113,0,0,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,1,2,0,0,1,0,0,2,1,2,1,0,0,0,0,7,3,2.333333333,3.972643677,1557.6,519.2,3.299497377,7,3,2.333333333,3.972643677,1557.6,519.2,3.299497377,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,,,1036.28,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1036.28,1036.28,1036.28,0,0,0,0,0,0,0,0,0,0,0,0
A00116,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,2,0,1,0,2,1,0,4,1,5,0,0,0,0,0,18,5,3.6,2.358220062,37607.96,7521.592,1.382009611,18,5,3.6,2.358220062,37607.96,7521.592,1.382009611,18,5,3.6,2.358220062,37607.96,7521.592,3.025377266,18,5,3.6,2.358220062,37607.96,7521.592,14.19458502,0,0,0,0,0,0,,0,,,2612.82,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,2612.82,2612.82,2612.82,0,0,0,0,0,0,0,0,0,0,0,0
A00117,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,2,1,2,2,3717.74,3717.74,3717.74,2,1,2,2,3717.74,3717.74,3717.74,2,1,2,2,3717.74,3717.74,3717.74,2,1,2,2,3717.74,3717.74,3717.74,0,0,0,0,0,0,,0,,,551.59,,1,1,0,0,1,1,0,0,0,0,2,2,0,0,3,3,0,0,0,0,2,2,0,0,3,3,0,0,0,0,1881.18,778,551.59,0,0,0,0,0,0,0,0,0,0,0,0
A00119,0,0,30,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,2,1,1,0,0,0,0,0,5,4,1.25,2.450980392,2518.42,629.605,1.3312007,5,4,1.25,2.450980392,2518.42,629.605,1.3312007,3,3,1,100,2155.62,718.54,1.339589477,3,3,1,100,2155.62,718.54,4.079869403,0.01,0,0,1,1,2,6000.01,2,6000,0.01,530,,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0,2,2,0,0,3,3,0,0,0,0,3423.68,1668.3,530,0,0,0,0,2,2,2,2,6,6,6,6
A00120,0,0,31,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,5,0,0,0,2,0,1,0,1,1,3,0,3,3,4,0,0,0,0,0,79,6,13.16666667,2.150422415,89477.54,14912.92333,1.908453314,78,6,13,2.199977076,89281.54,14880.25667,1.913781713,48,5,9.6,1.345025364,62820.65,12564.13,1.303547617,78,6,13,2.199977076,89281.54,14880.25667,8.426003633,0.1,0,0,1,1,1,0.2,2,0.1,0.1,414,1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7,6,1,1,1,1,2328,1164,50,0,0,0,0,0,0,0,0,0,0,0,0
A00121,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,0,0,0,1,1,1,0,1,0,1,0,3,1,3,0,0,0,0,0,4,3,1.333333333,2.270082101,4783.2,1594.4,1.39542502,4,3,1.333333333,2.270082101,4783.2,1594.4,1.39542502,4,3,1.333333333,2.270082101,4783.2,1594.4,2.955153499,4,3,1.333333333,2.270082101,4783.2,1594.4,9.203064178,1600,1,1,1,1,3,5144.04,4,1772,0.04,247.73,554.36,2,0,2,2,62,0,62,27,62,27,2,1,2,2,73,5,68,33,68,33,3,1,3,3,74,5,69,34,69,34,622.73,247.73,25,1,1,1,1,6,6,6,6,14,14,27,25
A00122,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,2,0,0,2,1,3,0,0,0,0,0,1,1,1,1,314.92,314.92,314.92,1,1,1,1,314.92,314.92,314.92,1,1,1,1,314.92,314.92,314.92,1,1,1,1,314.92,314.92,314.92,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,3,3,3,3,4,4,4,4
A00125,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,1,1,0,0,1,1,1,2,6,0,0,0,0,0,0,3,1,3,3,460.12,460.12,460.12,2,1,2,2,460.02,460.02,460.02,2,1,2,2,460.02,460.02,460.02,1,1,1,1,460,460,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00127,0,0,29,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,7,7,0,0,2,2,3,2,0,2,2,3,0,3,6,7,1,0,0,0,0,11,5,2.2,2.598445576,164882,32976.4,1.361734274,1,1,1,1,1097,1097,1097,,,,,,,,,,,,,,,0.48,0,0,0,0,1,0.48,1,0.48,0.48,229.4,229.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9,2,7,7,7,7,459.1,229.7,229.4,0,0,0,0,9,4,13,4,11,7,16,7
A00128,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,4,2,1,0,0,0,1,0,1,5,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,,,,5266.06,1,0,1,1,4,0,4,4,4,4,2,0,2,2,11,0,11,11,11,11,3,0,3,3,91,0,91,88,91,88,,,,0,0,0,0,1,1,1,1,11,9,19,14
A00132,1,0,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,1,0,0,0,2,3,1,0,0,0,1,0,1,2,2,0,0,2,0,0,6,5,1.2,2.62459387,4347.6,869.52,1.198918253,6,5,1.2,2.62459387,4347.6,869.52,1.198918253,5,4,1.25,2.450980392,4307,1076.75,1.267235784,5,4,1.25,2.450980392,4307,1076.75,5.20102541,0.1,0,0,0,0,1,0.1,1,0.1,0.1,385.16,385.16,1,1,1,1,53,2,51,5,51,5,1,1,1,1,171,4,167,30,167,30,1,1,1,1,351,8,343,69,343,69,1647.86,760.16,25.31,1,1,1,1,1,1,1,1,1,1,1,1
A00133,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,1,1,1,0,1,3,0,1,3,6,0,0,1,0,0,0,2,2,1,100,7632,3816,1.407574062,2,2,1,100,7632,3816,1.407574062,2,2,1,100,7227.51,3613.755,1.231796953,2,2,1,100,7227.51,3613.755,8.653858171,50000,0,0,0,0,1,50000,1,50000,50000,1767.46,1767.46,1,1,0,0,1,1,0,0,0,0,1,1,1,1,8,3,5,3,5,3,1,1,1,1,11,6,5,3,5,3,10604.76,1767.46,1767.46,0,0,0,0,0,0,0,0,1,1,4,2
A00134,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,3,2,0,0,0,0,0,0,4,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440,0,0,0,0,1,440,1,440,440,100,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,2,2,2,2
A00136,0,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,0,1,0,1,1,3,0,0,0,1,0,1,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,1,5,1,5000,5,1000,1000,1020.72,1020.72,0,0,0,0,0,0,0,0,0,0,1,1,1,1,52,5,47,5,36,5,1,1,1,1,52,5,47,5,36,5,5103.6,1020.72,1020.72,0,0,0,0,0,0,0,0,1,1,1,1
A00139,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,2,1,2,0,1,0,0,0,3,4,1,0,0,0,0,0,1,1,1,1,497,497,497,1,1,1,1,497,497,497,1,1,1,1,497,497,497,1,1,1,1,497,497,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00141,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,4,0,0,0,2,3,1,0,1,1,1,1,3,7,2,0,0,0,0,0,8,4,2,2.419852721,5947.66,1486.915,1.144191553,6,3,2,1.98019802,5447.66,1815.886667,1.323018889,7,4,1.75,1.808921815,5947.66,1486.915,2.947303647,7,4,1.75,1.808921815,5947.66,1486.915,10.81272707,5000,0,0,1,1,5,40500.22,10,8000,0.22,1748.43,1826.43,2,0,2,2,26,0,26,21,19,14,5,2,5,3,38,4,34,27,21,16,7,5,6,4,52,13,39,31,25,19,35817.45,5092,853.9,0,0,0,0,2,2,3,3,12,12,17,17
A00142,1,0,28,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,5,0,0,0,2,2,1,0,0,0,5,0,1,4,5,0,0,0,0,0,20,5,4,1.409231178,26056.06,5211.212,1.321655383,13,4,3.25,1.231081292,19604.08,4901.02,1.093509035,20,5,4,1.409231178,24377.56,4875.512,1.96394003,20,5,4,1.409231178,24377.56,4875.512,8.954598029,2000,2,2,4,4,4,7800.42,5,2000,0.42,88,188,3,1,3,3,12,1,11,10,11,10,5,3,4,4,32,5,27,19,27,19,5,3,4,4,32,5,27,19,27,19,4484,2058,88,2,2,2,2,5,5,6,6,6,6,7,7
A00145,1,0,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3,0,0,0,2,1,1,0,1,1,1,0,3,4,2,0,0,0,0,0,25,6,4.166666667,1.418735849,38545.66,6424.276667,1.176059305,25,6,4.166666667,1.418735849,38545.66,6424.276667,1.176059305,25,6,4.166666667,1.418735849,38545.66,6424.276667,1.057562309,25,6,4.166666667,1.418735849,38545.66,6424.276667,6.088926066,3000,2,3,2,10,4,44480,17,3000,1820,560.48,1514,3,3,1,1,5,4,1,1,1,1,3,3,1,1,12,11,1,1,1,1,3,3,1,1,19,18,1,1,1,1,16072.58,2000,249.46,6,6,11,11,10,10,20,20,11,11,25,25
A00146,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,5,1,1,0,0,1,1,0,2,4,4,0,0,0,0,0,13,2,6.5,3.049752713,19226.62,9613.31,1.147135247,13,2,6.5,3.049752713,19226.62,9613.31,1.147135247,,,,,,,,13,2,6.5,3.049752713,19226.62,9613.31,2.611953935,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,1,1,1,1,1,1,1,1
A00151,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,2,3,1,0,1,2,0,0,3,7,1,0,0,0,0,0,14,3,4.666666667,1.522541545,8757.28,2919.093333,2.042255443,14,3,4.666666667,1.522541545,8757.28,2919.093333,2.042255443,14,3,4.666666667,1.522541545,8757.28,2919.093333,1.850988874,14,3,4.666666667,1.522541545,8757.28,2919.093333,10.94435097,1000,0,0,0,0,3,4862,5,1100,762,2244,2075.28,1,0,1,0,5,0,5,3,0,0,2,0,2,1,35,0,35,21,14,5,7,5,4,3,60,14,46,26,25,10,15125.67,2244,425.2,0,0,0,0,2,2,2,2,11,10,24,23
A00152,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,2,8,1,0,1,1,1,0,3,11,2,0,0,0,0,0,14,4,3.5,1.12210908,5437,1359.25,1.696177226,5,4,1.25,2.450980392,4281.6,1070.4,1.300661168,1,1,1,1,800.5,800.5,800.5,1,1,1,1,800.5,800.5,800.5,0,0,0,0,0,0,,0,,,,1200,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,4,0,4,4,4,4,,,,0,0,0,0,1,1,1,1,2,2,4,4
A00156,0,1,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,2,0,0,0,2,0,1,0,0,0,2,0,1,2,2,0,0,0,0,0,5,3,1.666666667,2.837602627,2338.69,779.5633333,2.584673507,1,1,1,1,507.69,507.69,507.69,1,1,1,1,507.69,507.69,507.69,1,1,1,1,507.69,507.69,507.69,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,4,4,4,4
A00157,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,,,,1204.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,38,0,38,31,38,31,,,,1,1,1,1,1,1,1,1,1,1,1,1
A00163,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,1,1,0,2,2,1,0,0,0,0,0,3,3,1,100,4072,1357.333333,3.247196542,3,3,1,100,4072,1357.333333,3.247196542,3,3,1,100,4072,1357.333333,1.897450573,3,3,1,100,4072,1357.333333,4.645709234,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,1,1,1,1
A00168,0,0,29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,2,0,1,0,0,0,1,0,1,2,1,0,0,0,0,0,3,3,1,100,1770.5,590.1666667,1.571460244,2,2,1,100,1508,754,2.167311029,1,1,1,1,1000,1000,1000,1,1,1,1,1000,1000,1000,3000,0,0,1,1,1,3000,1,3000,3000,1220.21,1220.21,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1220.21,1220.21,1220.21,0,0,0,0,1,1,1,1,1,1,1,1
A00169,0,1,30,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,1,1,0,0,1,2,0,2,4,2,0,0,0,0,0,20,5,4,2.126722127,62345.5,12469.1,1.689763984,11,3,3.666666667,1.451219033,47349.5,15783.16667,1.921511689,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,,,,158.61,1,0,1,1,2,0,2,1,2,1,2,0,2,2,23,0,23,11,22,11,2,0,2,2,49,0,49,26,46,24,,,,0,0,0,0,0,0,0,0,0,0,0,0
A00175,0,0,34,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,7,0,0,0,2,2,1,0,1,3,2,1,3,1,8,0,0,2,0,0,3,2,1.5,2.091738691,6476.84,3238.42,37.18591657,1,1,1,1,3176.84,3176.84,3176.84,1,1,1,1,3176.84,3176.84,3176.84,1,1,1,1,3176.84,3176.84,3176.84,15000,1,1,1,2,2,57000,5,21000,2000,12174,205.4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,4,3,2,2,10,5,5,4,5,4,42726.57,21252,194.17,0,0,0,0,1,1,1,1,3,3,5,5
A00176,0,0,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,1,0,0,0,2,3,1,0,0,0,1,0,1,4,1,1,0,0,0,0,7,5,1.4,1.547941077,2427,485.4,1.048088531,2,2,1,100,1001,500.5,0.70852241,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1,2,2,4,6,5,16300.36,11,3000,0.04,594.09,594.09,1,1,1,1,6,2,4,2,4,2,1,1,1,1,16,6,10,5,10,5,1,1,1,1,16,6,10,5,10,5,2582.22,594.09,266.65,0,0,0,0,3,3,3,3,3,3,3,3
A00177,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1,3,1,0,0,1,0,1,2,2,3,1,0,0,0,0,2,2,1,100,520,260,0.766032346,1,1,1,1,500,500,500,2,2,1,100,520,260,4.595381721,2,2,1,100,520,260,7.427131484,0.02,0,0,0,0,1,0.02,1,0.02,0.02,1271.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,4,0,0,0,0,4290.2,1271.8,1002.8,0,0,0,0,4,4,5,5,13,12,23,17
A00178,1,1,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,7,0,0,0,2,2,1,0,1,2,3,1,3,3,7,0,1,0,0,0,13,3,4.333333333,1.413788577,61804.44,20601.48,1.390440499,13,3,4.333333333,1.413788577,61804.44,20601.48,1.390440499,13,3,4.333333333,1.413788577,61804.44,20601.48,1.296630238,13,3,4.333333333,1.413788577,61804.44,20601.48,4.014158815,0.15,3,4,6,8,8,8720.81,11,3000,0.01,2066,2066,5,2,3,1,11,3,8,6,5,3,6,4,3,1,14,6,8,6,5,3,6,4,3,1,14,6,8,6,5,3,7866.14,2066,864.68,8,7,9,8,12,11,14,13,15,14,17,16
A00179,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,1,1,0,0,1,0,0,2,2,1,1,0,0,0,0,2,2,1,100,1073.8,536.9,0.819791904,1,1,1,1,1000,1000,1000,1,1,1,1,1000,1000,1000,1,1,1,1,1000,1000,1000,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,1,2,1,4,3,7,6,4,3,7,6
A00183,0,0,34,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,9,0,0,1,2,2,2,0,0,3,5,1,2,3,11,0,0,0,0,0,2,2,1,100,1273.22,636.61,1.337308006,2,2,1,100,1273.22,636.61,1.337308006,2,2,1,100,1273.22,636.61,4.501194197,2,2,1,100,1273.22,636.61,8.358490014,0,0,0,0,0,0,,0,,,1058.97,1058.97,0,0,0,0,0,0,0,0,0,0,2,1,2,2,62,4,58,24,58,24,2,1,2,2,65,5,60,25,60,25,6548.76,3078.41,688.26,0,0,0,0,2,1,2,1,3,2,4,3
A00184,0,0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,3,1,1,0,1,0,4,0,3,4,5,0,0,0,0,0,27,6,4.5,1.637189502,10262.66,1710.443333,1.325909284,9,3,3,1.129623842,5826.89,1942.296667,0.993258479,9,3,3,1.129623842,5826.89,1942.296667,2.64243228,9,3,3,1.129623842,5826.89,1942.296667,32.34177993,43954.89,0,0,1,1,1,43954.89,1,43954.89,43954.89,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,2,2,2,2
A00185,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,3,1,0,0,0,1,0,1,4,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,1,1,1,1
A00189,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,1,0,1,0,1,0,3,2,2,0,0,0,0,0,3,2,1.5,2.091738691,1954.5,977.25,1.447920591,3,2,1.5,2.091738691,1954.5,977.25,1.447920591,3,2,1.5,2.091738691,1954.5,977.25,1.324045754,3,2,1.5,2.091738691,1954.5,977.25,2.330311217,1100,0,0,0,0,1,2200,2,1100,1100,888.29,582.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,16,9,7,7,7,7,8642.31,1241.53,779.18,0,0,0,0,1,1,1,1,10,10,13,13
A00191,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,7,3,2.333333333,1.006006834,6155,2051.666667,0.902517651,7,3,2.333333333,1.006006834,6155,2051.666667,0.902517651,6,2,3,1.056923383,6050,3025,1.30492847,6,2,3,1.056923383,6050,3025,2.821876503,0,0,0,0,0,0,,0,,,225,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,225,225,225,2,2,2,2,6,6,8,7,6,6,8,7
A00194,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,2,2,0,0,1,0,0,2,4,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,,,,3999.51,0,0,0,0,0,0,0,0,0,0,1,0,1,0,50,0,50,50,0,0,1,0,1,1,140,0,140,140,60,60,,,,0,0,0,0,0,0,0,0,1,1,1,1
A00195,0,1,27,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,8,0,0,1,0,1,2,0,1,4,3,0,3,3,7,0,0,0,0,0,2,1,2,2,1848,1848,1848,,,,,,,,,,,,,,,,,,,,,,15000,1,1,1,1,1,15000,1,15000,15000,419.45,,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0,3,3,0,0,4,4,0,0,0,0,8016.15,6600,220.34,0,0,0,0,3,3,3,3,7,7,9,9
A00197,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,3,0,1,1,1,4,3,0,1,2,0,0,3,8,2,0,0,0,0,0,4,1,4,4,309.5,309.5,309.5,4,1,4,4,309.5,309.5,309.5,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,,,30.72,400,1,0,1,1,11,0,11,3,11,3,1,1,1,1,89,2,87,16,87,16,1,1,1,1,581,8,573,94,573,94,298.6,61.45,27.84,0,0,0,0,0,0,0,0,0,0,0,0
A00202,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,3,0,0,0,0,1,0,1,2,1,1,0,0,0,0,3,3,1,100,3020,1006.666667,87.17989065,3,3,1,100,3020,1006.666667,87.17989065,3,3,1,100,3020,1006.666667,2.220059199,3,3,1,100,3020,1006.666667,5.752864171,2000,1,1,1,3,2,9600.2,6,2000,0.2,2058,1100,1,1,0,0,1,1,0,0,0,0,2,1,2,2,6,3,3,2,3,2,2,1,2,2,8,4,4,3,4,3,8228,2060,2054,0,0,0,0,2,2,2,2,4,4,4,4
A00204,1,0,42,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,1,1,1,0,0,1,0,0,2,1,2,0,0,0,0,0,1,1,1,1,1.01,1.01,1.01,,,,,,,,1,1,1,1,1.01,1.01,1.01,1,1,1,1,1.01,1.01,1.01,2375,0,0,1,2,1,6175,3,2375,1900,2577.5,2054,1,1,0,0,1,1,0,0,0,0,1,1,1,1,4,3,1,1,1,1,1,1,1,1,5,4,1,1,1,1,8751.5,2577.5,2054,0,0,0,0,0,0,0,0,0,0,0,0
A00205,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,4,2,1,0,1,1,0,0,3,4,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,1,1,1,1
A00206,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,1,0,0,2,3,0,0,0,0,0,0,4,4,1,100,4145,1036.25,0.881288095,4,4,1,100,4145,1036.25,0.881288095,3,3,1,100,1345,448.3333333,2.234351468,3,3,1,100,1345,448.3333333,5.770265421,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,1,1,1,1,2,2,2,2
